checkinId,studentId,date,moodScore,moodLabel,notes,isAnonymous,schoolId
CHK-032149,STU-2026-0268,2026-04-09,2,low,"Constantly worrying that something terrible is going to happen, can't concentrate on lectures.",False,SCH-001
CHK-032150,STU-2026-0268,2026-04-10,2,low,"Feeling severe burnout, no matter how hard I study my grades keep falling.",False,SCH-001
CHK-032151,STU-2026-0268,2026-04-13,3,okay,I feel sick to my stomach every morning before entering the school gates.,False,SCH-001
CHK-032152,STU-2026-0268,2026-04-14,4,good,,False,SCH-001
CHK-032153,STU-2026-0268,2026-04-15,2,low,"Nobody talks to me anymore in class, they all form groups and leave me out.",False,SCH-001
CHK-032154,STU-2026-0268,2026-04-16,3,okay,,False,SCH-001
CHK-032155,STU-2026-0268,2026-04-17,3,okay,,False,SCH-001
CHK-032156,STU-2026-0268,2026-04-20,3,okay,"Standard schedule today, ate lunch in cafeteria and prepared for tomorrow's lab.",False,SCH-001
CHK-032157,STU-2026-0268,2026-04-21,3,okay,,False,SCH-001
CHK-032158,STU-2026-0268,2026-04-22,3,okay,,False,SCH-001
CHK-032159,STU-2026-0268,2026-04-23,3,okay,,False,SCH-001
CHK-032160,STU-2026-0268,2026-04-24,3,okay,,False,SCH-001
CHK-032161,STU-2026-0269,2025-11-10,4,good,,False,SCH-001
CHK-032162,STU-2026-0269,2025-11-11,4,good,,False,SCH-001
CHK-032163,STU-2026-0269,2025-11-12,4,good,,False,SCH-001
CHK-032164,STU-2026-0269,2025-11-13,3,okay,,False,SCH-001
CHK-032165,STU-2026-0269,2025-11-14,3,okay,,False,SCH-001
CHK-032166,STU-2026-0269,2025-11-17,5,great,,False,SCH-001
CHK-032167,STU-2026-0269,2025-11-18,4,good,,False,SCH-001
CHK-032168,STU-2026-0269,2025-11-19,4,good,,False,SCH-001
CHK-032169,STU-2026-0269,2025-11-20,4,good,,False,SCH-001
CHK-032170,STU-2026-0269,2025-11-21,4,good,Scored well on the math quiz! Hard work is finally paying off.,False,SCH-001
CHK-032171,STU-2026-0269,2025-11-24,3,okay,,False,SCH-001
CHK-032172,STU-2026-0269,2025-11-25,4,good,,False,SCH-001
CHK-032173,STU-2026-0269,2025-11-26,4,good,,False,SCH-001
CHK-032174,STU-2026-0269,2025-11-27,4,good,,False,SCH-001
CHK-032175,STU-2026-0269,2025-11-28,4,good,"Made great progress on my science project with my team, looking forward to tomorrow.",True,SCH-001
CHK-032176,STU-2026-0269,2025-12-01,4,good,,False,SCH-001
CHK-032177,STU-2026-0269,2025-12-02,4,good,,False,SCH-001
CHK-032178,STU-2026-0269,2025-12-03,4,good,,False,SCH-001
CHK-032179,STU-2026-0269,2025-12-04,4,good,,False,SCH-001
CHK-032180,STU-2026-0269,2025-12-05,4,good,,False,SCH-001
CHK-032181,STU-2026-0269,2025-12-08,3,okay,Classes went as scheduled. Need to finish history assignment tonight.,False,SCH-001
CHK-032182,STU-2026-0269,2025-12-09,4,good,,False,SCH-001
CHK-032183,STU-2026-0269,2025-12-10,3,okay,"Standard school day, revised chapter 4 during the study break.",False,SCH-001
CHK-032184,STU-2026-0269,2025-12-11,4,good,,False,SCH-001
CHK-032185,STU-2026-0269,2025-12-12,4,good,,False,SCH-001
CHK-032186,STU-2026-0269,2025-12-15,3,okay,,True,SCH-001
CHK-032187,STU-2026-0269,2025-12-16,3,okay,"Normal day, lectures were standard and finished revision during free library period.",False,SCH-001
CHK-032188,STU-2026-0269,2025-12-17,4,good,"Really enjoyed chemistry lab today, our titration experiment worked out great!",False,SCH-001
CHK-032189,STU-2026-0269,2025-12-18,4,good,,False,SCH-001
CHK-032190,STU-2026-0269,2025-12-19,4,good,,False,SCH-001
CHK-032191,STU-2026-0269,2025-12-22,4,good,,False,SCH-001
CHK-032192,STU-2026-0269,2025-12-23,3,okay,"Standard school day, revised chapter 4 during the study break.",False,SCH-001
CHK-032193,STU-2026-0269,2025-12-24,4,good,,False,SCH-001
CHK-032194,STU-2026-0269,2025-12-25,4,good,,False,SCH-001
CHK-032195,STU-2026-0269,2025-12-26,4,good,"Really enjoyed chemistry lab today, our titration experiment worked out great!",False,SCH-001
CHK-032196,STU-2026-0269,2025-12-29,4,good,,False,SCH-001
CHK-032197,STU-2026-0269,2025-12-30,4,good,,False,SCH-001
CHK-032198,STU-2026-0269,2025-12-31,5,great,"Had lots of fun during sports period today, feeling refreshed and positive.",False,SCH-001
CHK-032199,STU-2026-0269,2026-01-01,4,good,"Had a great discussion in history class, feeling confident and motivated today.",False,SCH-001
CHK-032200,STU-2026-0269,2026-01-02,4,good,"Had a great discussion in history class, feeling confident and motivated today.",False,SCH-001
CHK-032201,STU-2026-0269,2026-01-05,4,good,,False,SCH-001
CHK-032202,STU-2026-0269,2026-01-06,4,good,,False,SCH-001
CHK-032203,STU-2026-0269,2026-01-07,4,good,"Had lots of fun during sports period today, feeling refreshed and positive.",False,SCH-001
CHK-032204,STU-2026-0269,2026-01-08,4,good,,False,SCH-001
CHK-032205,STU-2026-0269,2026-01-09,3,okay,,False,SCH-001
CHK-032206,STU-2026-0269,2026-01-12,3,okay,,False,SCH-001
CHK-032207,STU-2026-0269,2026-01-13,3,okay,,False,SCH-001
CHK-032208,STU-2026-0269,2026-01-14,3,okay,,False,SCH-001
CHK-032209,STU-2026-0269,2026-01-15,4,good,Regular school day. Completed notes in English and started the math homework.,False,SCH-001
CHK-032210,STU-2026-0269,2026-01-16,3,okay,"Ordinary day, attended all lectures and submitted the physics lab sheet.",False,SCH-001
CHK-032211,STU-2026-0269,2026-01-19,4,good,"Really enjoyed chemistry lab today, our titration experiment worked out great!",False,SCH-001
CHK-032212,STU-2026-0269,2026-01-20,4,good,"Normal day, lectures were standard and finished revision during free library period.",False,SCH-001
CHK-032213,STU-2026-0269,2026-01-21,3,okay,,False,SCH-001
CHK-032214,STU-2026-0269,2026-01-22,4,good,,True,SCH-001
CHK-032215,STU-2026-0269,2026-01-23,4,good,"Normal day, lectures were standard and finished revision during free library period.",False,SCH-001
CHK-032216,STU-2026-0269,2026-01-26,3,okay,"Normal day, lectures were standard and finished revision during free library period.",True,SCH-001
CHK-032217,STU-2026-0269,2026-01-27,4,good,,False,SCH-001
CHK-032218,STU-2026-0269,2026-01-28,3,okay,I have severe panic attacks every Sunday evening thinking about school the next morning.,False,SCH-001
CHK-032219,STU-2026-0269,2026-01-29,4,good,,False,SCH-001
CHK-032220,STU-2026-0269,2026-01-30,4,good,"Really enjoyed chemistry lab today, our titration experiment worked out great!",False,SCH-001
CHK-032221,STU-2026-0269,2026-02-02,3,okay,,False,SCH-001
CHK-032222,STU-2026-0269,2026-02-03,4,good,,False,SCH-001
CHK-032223,STU-2026-0269,2026-02-04,4,good,,False,SCH-001
CHK-032224,STU-2026-0269,2026-02-05,4,good,"Really enjoyed chemistry lab today, our titration experiment worked out great!",False,SCH-001
CHK-032225,STU-2026-0269,2026-02-06,4,good,,False,SCH-001
CHK-032226,STU-2026-0269,2026-02-09,5,great,,False,SCH-001
CHK-032227,STU-2026-0269,2026-02-10,3,okay,,False,SCH-001
CHK-032228,STU-2026-0269,2026-02-11,4,good,,False,SCH-001
CHK-032229,STU-2026-0269,2026-02-12,4,good,"Really enjoyed chemistry lab today, our titration experiment worked out great!",False,SCH-001
CHK-032230,STU-2026-0269,2026-02-13,3,okay,"Standard school day, revised chapter 4 during the study break.",False,SCH-001
CHK-032231,STU-2026-0269,2026-02-16,4,good,,False,SCH-001
CHK-032232,STU-2026-0269,2026-02-17,4,good,,False,SCH-001
CHK-032233,STU-2026-0269,2026-02-18,4,good,Scored well on the math quiz! Hard work is finally paying off.,False,SCH-001
CHK-032234,STU-2026-0269,2026-02-19,4,good,,False,SCH-001
CHK-032235,STU-2026-0269,2026-02-20,4,good,"Really enjoyed chemistry lab today, our titration experiment worked out great!",False,SCH-001
CHK-032236,STU-2026-0269,2026-02-23,3,okay,"Constantly worrying that something terrible is going to happen, can't concentrate on lectures.",False,SCH-001
CHK-032237,STU-2026-0269,2026-02-24,3,okay,,False,SCH-001
CHK-032238,STU-2026-0269,2026-02-25,4,good,,False,SCH-001
CHK-032239,STU-2026-0269,2026-02-26,4,good,,False,SCH-001
CHK-032240,STU-2026-0269,2026-02-27,4,good,"Really enjoyed chemistry lab today, our titration experiment worked out great!",False,SCH-001
CHK-032241,STU-2026-0269,2026-03-02,4,good,,False,SCH-001
CHK-032242,STU-2026-0269,2026-03-03,5,great,"Had a great discussion in history class, feeling confident and motivated today.",False,SCH-001
CHK-032243,STU-2026-0269,2026-03-04,3,okay,,False,SCH-001
CHK-032244,STU-2026-0269,2026-03-05,4,good,,False,SCH-001
CHK-032245,STU-2026-0269,2026-03-06,5,great,,False,SCH-001
CHK-032246,STU-2026-0269,2026-03-09,4,good,,False,SCH-001
CHK-032247,STU-2026-0269,2026-03-10,4,good,,False,SCH-001
CHK-032248,STU-2026-0269,2026-03-11,5,great,Scored well on the math quiz! Hard work is finally paying off.,False,SCH-001
CHK-032249,STU-2026-0269,2026-03-12,3,okay,,False,SCH-001
CHK-032250,STU-2026-0269,2026-03-13,4,good,,False,SCH-001
CHK-032251,STU-2026-0269,2026-03-16,4,good,,False,SCH-001
CHK-032252,STU-2026-0269,2026-03-17,4,good,,False,SCH-001
CHK-032253,STU-2026-0269,2026-03-18,3,okay,"Normal day, lectures were standard and finished revision during free library period.",False,SCH-001
CHK-032254,STU-2026-0269,2026-03-19,5,great,,False,SCH-001
CHK-032255,STU-2026-0269,2026-03-20,4,good,,True,SCH-001
CHK-032256,STU-2026-0269,2026-03-23,3,okay,,False,SCH-001
CHK-032257,STU-2026-0269,2026-03-24,4,good,,False,SCH-001
CHK-032258,STU-2026-0269,2026-03-25,3,okay,,False,SCH-001
CHK-032259,STU-2026-0269,2026-03-26,4,good,"Standard schedule today, ate lunch in cafeteria and prepared for tomorrow's lab.",False,SCH-001
CHK-032260,STU-2026-0269,2026-03-27,3,okay,"Standard school day, revised chapter 4 during the study break.",False,SCH-001
CHK-032261,STU-2026-0269,2026-03-30,4,good,,False,SCH-001
CHK-032262,STU-2026-0269,2026-03-31,4,good,,False,SCH-001
CHK-032263,STU-2026-0269,2026-04-01,4,good,"Standard schedule today, ate lunch in cafeteria and prepared for tomorrow's lab.",False,SCH-001
CHK-032264,STU-2026-0269,2026-04-02,4,good,,False,SCH-001
CHK-032265,STU-2026-0269,2026-04-03,4,good,,False,SCH-001
CHK-032266,STU-2026-0269,2026-04-06,4,good,"Normal day, lectures were standard and finished revision during free library period.",False,SCH-001
CHK-032267,STU-2026-0269,2026-04-07,4,good,"Had lots of fun during sports period today, feeling refreshed and positive.",False,SCH-001
CHK-032268,STU-2026-0269,2026-04-08,4,good,,False,SCH-001
CHK-032269,STU-2026-0269,2026-04-09,4,good,,False,SCH-001
CHK-032270,STU-2026-0269,2026-04-10,4,good,,False,SCH-001
CHK-032271,STU-2026-0269,2026-04-13,3,okay,,False,SCH-001
CHK-032272,STU-2026-0269,2026-04-14,4,good,,False,SCH-001
CHK-032273,STU-2026-0269,2026-04-15,4,good,"Had lots of fun during sports period today, feeling refreshed and positive.",False,SCH-001
CHK-032274,STU-2026-0269,2026-04-16,5,great,,False,SCH-001
CHK-032275,STU-2026-0269,2026-04-17,3,okay,,False,SCH-001
CHK-032276,STU-2026-0269,2026-04-20,4,good,,False,SCH-001
CHK-032277,STU-2026-0269,2026-04-21,4,good,,False,SCH-001
CHK-032278,STU-2026-0269,2026-04-22,5,great,,False,SCH-001
CHK-032279,STU-2026-0269,2026-04-23,4,good,,False,SCH-001
CHK-032280,STU-2026-0269,2026-04-24,4,good,,False,SCH-001
CHK-032281,STU-2026-0270,2025-11-10,5,great,,True,SCH-001
CHK-032282,STU-2026-0270,2025-11-11,5,great,,False,SCH-001
CHK-032283,STU-2026-0270,2025-11-12,5,great,"Had a great discussion in history class, feeling confident and motivated today.",False,SCH-001
CHK-032284,STU-2026-0270,2025-11-13,5,great,,False,SCH-001
CHK-032285,STU-2026-0270,2025-11-14,4,good,,False,SCH-001
CHK-032286,STU-2026-0270,2025-11-17,5,great,,False,SCH-001
CHK-032287,STU-2026-0270,2025-11-18,4,good,,False,SCH-001
CHK-032288,STU-2026-0270,2025-11-19,4,good,,False,SCH-001
CHK-032289,STU-2026-0270,2025-11-20,4,good,,False,SCH-001
CHK-032290,STU-2026-0270,2025-11-21,5,great,,False,SCH-001
CHK-032291,STU-2026-0270,2025-11-24,5,great,,False,SCH-001
CHK-032292,STU-2026-0270,2025-11-25,4,good,,False,SCH-001
CHK-032293,STU-2026-0270,2025-11-26,5,great,,False,SCH-001
CHK-032294,STU-2026-0270,2025-11-27,5,great,,True,SCH-001
CHK-032295,STU-2026-0270,2025-11-28,4,good,,False,SCH-001
CHK-032296,STU-2026-0270,2025-12-01,4,good,"Had lots of fun during sports period today, feeling refreshed and positive.",False,SCH-001
CHK-032297,STU-2026-0270,2025-12-02,4,good,,False,SCH-001
CHK-032298,STU-2026-0270,2025-12-03,5,great,,False,SCH-001
CHK-032299,STU-2026-0270,2025-12-04,4,good,,False,SCH-001
CHK-032300,STU-2026-0270,2025-12-05,5,great,,False,SCH-001
CHK-032301,STU-2026-0270,2025-12-08,4,good,,True,SCH-001
CHK-032302,STU-2026-0270,2025-12-09,4,good,,False,SCH-001
CHK-032303,STU-2026-0270,2025-12-10,5,great,,False,SCH-001
CHK-032304,STU-2026-0270,2025-12-11,4,good,,False,SCH-001
CHK-032305,STU-2026-0270,2025-12-12,4,good,,False,SCH-001
CHK-032306,STU-2026-0270,2025-12-15,5,great,,False,SCH-001
CHK-032307,STU-2026-0270,2025-12-16,4,good,,False,SCH-001
CHK-032308,STU-2026-0270,2025-12-17,5,great,"Had lots of fun during sports period today, feeling refreshed and positive.",False,SCH-001
CHK-032309,STU-2026-0270,2025-12-18,4,good,,False,SCH-001
CHK-032310,STU-2026-0270,2025-12-19,4,good,,False,SCH-001
CHK-032311,STU-2026-0270,2025-12-22,4,good,,False,SCH-001
CHK-032312,STU-2026-0270,2025-12-23,4,good,,True,SCH-001
CHK-032313,STU-2026-0270,2025-12-24,4,good,,False,SCH-001
CHK-032314,STU-2026-0270,2025-12-25,5,great,,False,SCH-001
CHK-032315,STU-2026-0270,2025-12-26,4,good,,False,SCH-001
CHK-032316,STU-2026-0270,2025-12-29,5,great,,True,SCH-001
CHK-032317,STU-2026-0270,2025-12-30,4,good,,False,SCH-001
CHK-032318,STU-2026-0270,2025-12-31,4,good,,False,SCH-001
CHK-032319,STU-2026-0270,2026-01-01,5,great,"The teacher appreciated my project work in front of everyone, feeling very accomplished!",False,SCH-001
CHK-032320,STU-2026-0270,2026-01-02,4,good,,False,SCH-001
CHK-032321,STU-2026-0270,2026-01-05,4,good,Classes went as scheduled. Need to finish history assignment tonight.,False,SCH-001
CHK-032322,STU-2026-0270,2026-01-06,5,great,"Made great progress on my science project with my team, looking forward to tomorrow.",False,SCH-001
CHK-032323,STU-2026-0270,2026-01-07,4,good,,False,SCH-001
CHK-032324,STU-2026-0270,2026-01-08,5,great,"Feeling energetic and happy, had a wonderful conversation with my classmates.",False,SCH-001
CHK-032325,STU-2026-0270,2026-01-09,4,good,,False,SCH-001
CHK-032326,STU-2026-0270,2026-01-12,4,good,,False,SCH-001
CHK-032327,STU-2026-0270,2026-01-13,4,good,,True,SCH-001
CHK-032328,STU-2026-0270,2026-01-14,5,great,"Feeling energetic and happy, had a wonderful conversation with my classmates.",False,SCH-001
CHK-032329,STU-2026-0270,2026-01-15,4,good,,False,SCH-001
CHK-032330,STU-2026-0270,2026-01-16,5,great,,False,SCH-001
CHK-032331,STU-2026-0270,2026-01-19,5,great,,True,SCH-001
CHK-032332,STU-2026-0270,2026-01-20,5,great,,False,SCH-001
CHK-032333,STU-2026-0270,2026-01-21,4,good,,True,SCH-001
CHK-032334,STU-2026-0270,2026-01-22,5,great,"Had lots of fun during sports period today, feeling refreshed and positive.",False,SCH-001
CHK-032335,STU-2026-0270,2026-01-23,5,great,,False,SCH-001
CHK-032336,STU-2026-0270,2026-01-26,4,good,,False,SCH-001
CHK-032337,STU-2026-0270,2026-01-27,4,good,,False,SCH-001
CHK-032338,STU-2026-0270,2026-01-28,5,great,,False,SCH-001
CHK-032339,STU-2026-0270,2026-01-29,4,good,"The teacher appreciated my project work in front of everyone, feeling very accomplished!",False,SCH-001
CHK-032340,STU-2026-0270,2026-01-30,4,good,Regular school day. Completed notes in English and started the math homework.,False,SCH-001
CHK-032341,STU-2026-0270,2026-02-02,4,good,,False,SCH-001
CHK-032342,STU-2026-0270,2026-02-03,5,great,,False,SCH-001
CHK-032343,STU-2026-0270,2026-02-04,4,good,,False,SCH-001
CHK-032344,STU-2026-0270,2026-02-05,5,great,,False,SCH-001
CHK-032345,STU-2026-0270,2026-02-06,4,good,,False,SCH-001
CHK-032346,STU-2026-0270,2026-02-09,5,great,,False,SCH-001
CHK-032347,STU-2026-0270,2026-02-10,4,good,,False,SCH-001
CHK-032348,STU-2026-0270,2026-02-11,4,good,"Had lots of fun during sports period today, feeling refreshed and positive.",False,SCH-001
CHK-032349,STU-2026-0270,2026-02-12,5,great,,True,SCH-001
CHK-032350,STU-2026-0270,2026-02-13,5,great,"Feeling energetic and happy, had a wonderful conversation with my classmates.",False,SCH-001
CHK-032351,STU-2026-0270,2026-02-16,5,great,,False,SCH-001
CHK-032352,STU-2026-0270,2026-02-17,4,good,,False,SCH-001
CHK-032353,STU-2026-0270,2026-02-18,5,great,,False,SCH-001
CHK-032354,STU-2026-0270,2026-02-19,5,great,,False,SCH-001
CHK-032355,STU-2026-0270,2026-02-20,5,great,,False,SCH-001
CHK-032356,STU-2026-0270,2026-02-23,4,good,Scored well on the math quiz! Hard work is finally paying off.,False,SCH-001
CHK-032357,STU-2026-0270,2026-02-24,4,good,,True,SCH-001
CHK-032358,STU-2026-0270,2026-02-25,5,great,"Really enjoyed chemistry lab today, our titration experiment worked out great!",False,SCH-001
CHK-032359,STU-2026-0270,2026-02-26,4,good,,False,SCH-001
CHK-032360,STU-2026-0270,2026-02-27,5,great,,False,SCH-001
CHK-032361,STU-2026-0270,2026-03-02,4,good,,False,SCH-001
CHK-032362,STU-2026-0270,2026-03-03,5,great,"Had lots of fun during sports period today, feeling refreshed and positive.",False,SCH-001
CHK-032363,STU-2026-0270,2026-03-04,5,great,,False,SCH-001
CHK-032364,STU-2026-0270,2026-03-05,5,great,,False,SCH-001
CHK-032365,STU-2026-0270,2026-03-06,4,good,,True,SCH-001
CHK-032366,STU-2026-0270,2026-03-09,4,good,,False,SCH-001
CHK-032367,STU-2026-0270,2026-03-10,4,good,,False,SCH-001
CHK-032368,STU-2026-0270,2026-03-11,4,good,"The teacher appreciated my project work in front of everyone, feeling very accomplished!",False,SCH-001
CHK-032369,STU-2026-0270,2026-03-12,5,great,,True,SCH-001
CHK-032370,STU-2026-0270,2026-03-13,5,great,,False,SCH-001
CHK-032371,STU-2026-0270,2026-03-16,4,good,Regular school day. Completed notes in English and started the math homework.,False,SCH-001
CHK-032372,STU-2026-0270,2026-03-17,4,good,,False,SCH-001
CHK-032373,STU-2026-0270,2026-03-18,4,good,"Ordinary day, attended all lectures and submitted the physics lab sheet.",False,SCH-001
CHK-032374,STU-2026-0270,2026-03-19,4,good,"Standard school day, revised chapter 4 during the study break.",False,SCH-001
CHK-032375,STU-2026-0270,2026-03-20,4,good,,False,SCH-001
CHK-032376,STU-2026-0270,2026-03-23,5,great,Scored well on the math quiz! Hard work is finally paying off.,False,SCH-001
CHK-032377,STU-2026-0270,2026-03-24,5,great,,False,SCH-001
CHK-032378,STU-2026-0270,2026-03-25,4,good,,False,SCH-001
CHK-032379,STU-2026-0270,2026-03-26,4,good,,False,SCH-001
CHK-032380,STU-2026-0270,2026-03-27,4,good,"Nothing notable happened today, routine classes and caught the bus on time.",False,SCH-001
CHK-032381,STU-2026-0270,2026-03-30,4,good,,False,SCH-001
CHK-032382,STU-2026-0270,2026-03-31,4,good,,False,SCH-001
CHK-032383,STU-2026-0270,2026-04-01,5,great,,False,SCH-001
CHK-032384,STU-2026-0270,2026-04-02,5,great,,False,SCH-001
CHK-032385,STU-2026-0270,2026-04-03,4,good,Classes went as scheduled. Need to finish history assignment tonight.,False,SCH-001
CHK-032386,STU-2026-0270,2026-04-06,5,great,,False,SCH-001
CHK-032387,STU-2026-0270,2026-04-07,4,good,,False,SCH-001
CHK-032388,STU-2026-0270,2026-04-08,4,good,,False,SCH-001
CHK-032389,STU-2026-0270,2026-04-09,4,good,,False,SCH-001
CHK-032390,STU-2026-0270,2026-04-10,4,good,,False,SCH-001
CHK-032391,STU-2026-0270,2026-04-13,5,great,,False,SCH-001
CHK-032392,STU-2026-0270,2026-04-14,4,good,,False,SCH-001
CHK-032393,STU-2026-0270,2026-04-15,4,good,,False,SCH-001
CHK-032394,STU-2026-0270,2026-04-16,5,great,,False,SCH-001
CHK-032395,STU-2026-0270,2026-04-17,5,great,"Had a great discussion in history class, feeling confident and motivated today.",False,SCH-001
CHK-032396,STU-2026-0270,2026-04-20,5,great,,False,SCH-001
CHK-032397,STU-2026-0270,2026-04-21,4,good,,False,SCH-001
CHK-032398,STU-2026-0270,2026-04-22,4,good,,False,SCH-001
CHK-032399,STU-2026-0270,2026-04-23,4,good,,False,SCH-001
CHK-032400,STU-2026-0270,2026-04-24,5,great,,False,SCH-001
CHK-032401,STU-2026-0271,2025-11-10,4,good,,False,SCH-001
CHK-032402,STU-2026-0271,2025-11-11,5,great,"Made great progress on my science project with my team, looking forward to tomorrow.",False,SCH-001
