studentId,subjectId,grade_level,attendance_rate_30d,attendance_rate_90d,homework_completion_rate,avg_score_current_term,avg_score_prev_term,score_trend,engagement_score,behavior_concerns_count,predictedScore,predictedGradeBand
STU-2026-0577,SUB-CHEM,11,0.8956,0.9239,0.93,86.39,91.68,0.0908,82.79,0,87.88,A
STU-2026-0578,SUB-CHEM,11,0.9681,0.9777,0.8649,85.93,86.17,0.0213,87.54,0,81.44,A
STU-2026-0579,SUB-CHEM,11,0.8959,0.879,0.7788,80.32,85.53,0.0375,55.63,2,76.92,B
STU-2026-0580,SUB-CHEM,11,0.9773,0.9505,0.8477,93.27,99.0,0.0549,77.9,0,87.67,A
STU-2026-0581,SUB-CHEM,11,0.8945,0.9296,0.929,69.87,78.47,-0.0583,90.59,0,67.83,C
STU-2026-0582,SUB-CHEM,11,0.5872,0.6473,0.4699,45.46,57.28,-0.3068,30.34,3,43.86,F
STU-2026-0583,SUB-CHEM,11,0.9875,0.9411,0.9553,69.2,73.49,0.0408,91.76,1,65.57,C
STU-2026-0584,SUB-CHEM,11,0.9615,0.9841,0.9355,75.56,69.33,0.039,99.0,0,68.23,C
STU-2026-0585,SUB-CHEM,11,0.9797,0.9952,0.953,76.94,76.76,0.1094,83.07,0,72.3,B
STU-2026-0586,SUB-CHEM,11,0.8828,0.7906,0.8011,66.51,65.61,0.0202,67.34,2,66.72,C
STU-2026-0587,SUB-CHEM,11,0.9301,0.9785,0.8935,91.25,86.45,0.0475,85.66,0,82.9,A
STU-2026-0588,SUB-CHEM,11,0.5483,0.6356,0.5299,20.0,26.78,-0.4902,15.0,3,22.46,F
STU-2026-0589,SUB-CHEM,11,0.9743,1.0,0.9167,89.1,95.39,0.1292,82.38,0,88.21,A
STU-2026-0590,SUB-CHEM,11,0.5421,0.6202,0.2948,52.32,66.47,-0.4786,15.0,1,52.31,D
STU-2026-0591,SUB-CHEM,11,0.9412,0.9198,0.8392,83.35,88.8,0.0273,84.18,0,81.78,A
STU-2026-0592,SUB-CHEM,11,0.9385,0.9033,0.9258,66.62,60.83,0.0394,85.97,0,57.12,D
STU-2026-0593,SUB-CHEM,11,0.9433,0.971,0.9577,73.74,74.4,0.0655,88.8,1,65.99,C
STU-2026-0594,SUB-CHEM,11,0.9238,0.9365,1.0,87.77,72.94,-0.0034,76.48,0,82.6,A
STU-2026-0595,SUB-CHEM,11,0.9334,0.9316,0.8066,65.68,69.12,0.0517,57.24,0,63.54,C
STU-2026-0596,SUB-CHEM,11,1.0,0.9923,0.8768,93.35,86.22,0.0942,84.59,0,93.41,A
STU-2026-0597,SUB-CHEM,11,0.985,0.9769,0.8811,80.53,79.91,-0.0057,73.01,0,71.86,B
STU-2026-0598,SUB-CHEM,11,0.9485,0.9432,0.976,86.01,89.11,0.0112,96.97,0,83.88,A
STU-2026-0599,SUB-CHEM,11,0.6844,0.7562,0.3425,33.2,50.54,-0.4606,27.03,6,29.36,F
STU-2026-0600,SUB-CHEM,11,0.8957,0.8904,0.8834,51.29,49.7,0.0761,61.14,2,44.95,F
STU-2026-0001,SUB-ENG,9,0.9893,0.9857,0.9077,76.07,78.01,0.1036,80.42,0,77.89,B
STU-2026-0002,SUB-ENG,9,0.9529,0.9635,0.8719,89.84,84.91,0.0308,99.0,0,85.58,A
STU-2026-0003,SUB-ENG,9,1.0,1.0,0.847,90.11,89.74,0.0054,80.73,0,85.18,A
STU-2026-0004,SUB-ENG,9,0.5801,0.6273,0.3091,40.42,57.15,-0.3079,18.39,3,42.41,F
STU-2026-0005,SUB-ENG,9,0.9256,0.9351,0.9276,76.85,69.8,0.0366,81.56,0,73.22,B
STU-2026-0006,SUB-ENG,9,0.9778,0.9373,0.9359,72.76,80.53,0.1502,87.57,0,69.74,C
STU-2026-0007,SUB-ENG,9,0.9238,0.9266,0.9297,67.53,71.38,0.0555,85.93,1,61.8,C
STU-2026-0008,SUB-ENG,9,0.5224,0.5799,0.3691,43.58,55.82,-0.3396,38.63,1,45.39,F
STU-2026-0009,SUB-ENG,9,0.9029,0.8972,0.6562,51.55,51.96,0.0479,67.8,0,49.32,F
STU-2026-0010,SUB-ENG,9,0.8222,0.8148,0.7273,75.19,78.48,0.0084,62.79,1,69.88,C
STU-2026-0011,SUB-ENG,9,0.9654,0.9806,0.8735,86.29,98.37,0.1543,91.08,1,82.91,A
STU-2026-0012,SUB-ENG,9,0.9761,0.9934,0.9253,84.3,82.96,0.0509,72.71,0,75.73,B
STU-2026-0013,SUB-ENG,9,0.9416,0.9165,0.8379,82.13,95.08,-0.0063,85.88,0,79.67,B
STU-2026-0014,SUB-ENG,9,0.8251,0.8168,0.792,60.11,57.11,0.0308,48.58,2,59.93,D
STU-2026-0015,SUB-ENG,9,0.9186,0.9135,0.8564,83.6,86.87,0.0202,91.81,0,85.06,A
STU-2026-0016,SUB-ENG,9,0.8431,0.8344,0.7978,57.59,61.35,0.098,70.52,0,57.66,D
STU-2026-0017,SUB-ENG,9,0.9641,0.9515,0.975,81.21,83.03,0.0629,72.93,0,79.2,B
STU-2026-0018,SUB-ENG,9,0.9743,0.8969,0.8219,88.3,92.67,-0.017,89.21,0,87.25,A
STU-2026-0019,SUB-ENG,9,0.8204,0.8302,0.692,64.18,69.81,0.0275,68.92,0,62.52,C
STU-2026-0020,SUB-ENG,9,0.9549,0.9953,0.8988,60.65,67.23,-0.0037,73.89,1,62.75,C
STU-2026-0021,SUB-ENG,9,0.5004,0.5648,0.4111,47.69,60.18,-0.4665,36.73,1,45.69,F
STU-2026-0022,SUB-ENG,9,0.961,0.9828,0.8393,69.8,71.66,0.0394,95.83,0,67.64,C
STU-2026-0023,SUB-ENG,9,0.9784,0.9477,0.8878,81.01,81.81,0.0969,81.83,0,78.9,B
STU-2026-0024,SUB-ENG,9,1.0,0.9827,0.8933,66.86,61.88,-0.1304,92.34,1,61.83,C
STU-2026-0025,SUB-ENG,9,0.9733,1.0,0.8743,78.97,78.91,0.0313,99.0,1,71.63,B
STU-2026-0026,SUB-ENG,9,0.9854,0.9658,0.9535,81.77,87.44,0.058,88.37,0,79.75,B
STU-2026-0027,SUB-ENG,9,0.9041,0.8918,0.8638,72.15,73.21,0.1573,80.06,0,71.48,B
STU-2026-0028,SUB-ENG,9,0.9,0.9255,0.8216,67.98,58.75,0.0797,86.61,0,62.1,C
STU-2026-0029,SUB-ENG,9,0.927,0.9099,0.979,84.21,76.71,0.0824,71.35,0,77.76,B
STU-2026-0030,SUB-ENG,9,0.8731,0.8981,0.9347,79.23,81.18,-0.0264,77.01,0,75.11,B
STU-2026-0031,SUB-ENG,9,0.9425,0.9133,0.9656,80.42,89.18,0.1836,83.08,0,78.1,B
STU-2026-0032,SUB-ENG,9,0.9864,0.9724,0.9304,70.37,69.8,0.0067,71.42,0,66.6,C
STU-2026-0033,SUB-ENG,9,0.9949,0.9312,0.8435,95.83,99.0,0.0116,79.15,0,91.52,A
STU-2026-0034,SUB-ENG,9,0.8903,0.8786,0.8472,89.31,79.4,0.1799,91.51,0,88.73,A
STU-2026-0035,SUB-ENG,9,0.9441,0.9601,0.9428,84.38,99.0,0.1027,77.31,0,82.3,A
STU-2026-0036,SUB-ENG,9,0.9548,0.9983,0.9544,96.83,86.06,0.0559,94.14,0,90.59,A
STU-2026-0037,SUB-ENG,9,0.8179,0.8299,0.8254,81.75,70.29,0.0535,62.82,0,74.74,B
STU-2026-0038,SUB-ENG,9,0.9611,0.9858,0.9064,82.08,83.1,-0.0001,83.1,0,78.17,B
STU-2026-0039,SUB-ENG,9,0.8472,0.8704,0.8714,56.97,63.45,-0.0338,56.96,2,52.09,D
STU-2026-0040,SUB-ENG,9,0.6584,0.6503,0.3104,55.09,68.18,-0.5175,15.0,2,47.92,F
STU-2026-0041,SUB-ENG,9,0.9584,0.9444,0.9005,87.31,86.54,0.0202,74.67,0,78.78,B
STU-2026-0042,SUB-ENG,9,0.99,0.9769,0.9267,77.36,81.07,0.0647,98.37,1,78.35,B
STU-2026-0043,SUB-ENG,9,0.9252,0.9561,0.9193,79.03,77.6,-0.0085,82.09,1,71.95,B
STU-2026-0044,SUB-ENG,9,0.634,0.6727,0.5108,30.77,46.38,-0.3746,15.0,1,30.84,F
STU-2026-0045,SUB-ENG,9,0.9176,0.9181,0.7148,69.27,79.69,0.1088,73.2,1,65.97,C
STU-2026-0046,SUB-ENG,9,0.9108,0.9329,0.9386,76.9,78.33,0.0189,69.14,0,71.44,B
STU-2026-0047,SUB-ENG,9,0.9863,0.9077,0.8947,78.17,83.04,0.0626,79.83,0,72.86,B
STU-2026-0048,SUB-ENG,9,0.9851,0.9989,0.9223,80.58,86.9,-0.0073,89.62,0,80.04,A
STU-2026-0049,SUB-ENG,9,0.9535,0.9643,0.993,90.6,84.91,0.0621,79.04,0,86.67,A
STU-2026-0050,SUB-ENG,9,0.9784,0.9337,0.9608,81.02,78.64,0.0295,94.48,0,80.06,A
STU-2026-0051,SUB-ENG,9,0.9349,0.9441,0.9389,70.89,77.7,-0.0432,84.13,0,70.76,B
STU-2026-0052,SUB-ENG,9,0.9559,0.9261,0.9453,66.77,64.3,-0.0442,78.36,0,62.96,C
STU-2026-0053,SUB-ENG,9,0.9887,1.0,0.8619,91.88,77.1,-0.0175,77.05,0,88.88,A
STU-2026-0054,SUB-ENG,9,0.5241,0.6133,0.2478,32.8,45.39,-0.5573,48.46,2,32.82,F
STU-2026-0055,SUB-ENG,9,0.9845,0.969,0.927,92.81,95.56,-0.0031,91.66,0,85.53,A
STU-2026-0056,SUB-ENG,9,0.9485,0.9825,1.0,87.93,89.95,-0.015,92.23,0,80.09,A
STU-2026-0057,SUB-ENG,9,0.9791,0.9697,1.0,71.34,70.35,0.1796,77.07,0,69.1,C
STU-2026-0058,SUB-ENG,9,0.9585,0.9589,0.9103,66.93,67.36,0.0827,86.22,0,62.81,C
STU-2026-0059,SUB-ENG,9,0.8852,0.9361,0.7939,72.45,80.33,-0.098,84.48,2,64.8,C
STU-2026-0060,SUB-ENG,9,0.9321,0.9474,0.9405,72.96,72.09,0.1499,80.73,0,70.23,B
STU-2026-0061,SUB-ENG,9,1.0,1.0,0.9234,80.38,72.98,0.078,90.71,0,76.38,B
STU-2026-0062,SUB-ENG,9,0.9899,1.0,0.9016,74.68,67.79,-0.0515,81.45,0,69.27,C
STU-2026-0063,SUB-ENG,9,0.9432,0.933,0.9888,65.96,75.22,-0.0317,72.57,0,65.58,C
STU-2026-0064,SUB-ENG,9,0.9881,1.0,0.9296,77.33,74.09,0.0109,78.38,0,79.73,B
STU-2026-0065,SUB-ENG,9,0.8575,0.8258,0.79,71.33,73.92,0.1205,73.08,2,68.21,C
STU-2026-0066,SUB-ENG,9,0.8747,0.8651,0.8124,61.58,55.11,0.0342,62.05,2,56.39,D
STU-2026-0067,SUB-ENG,9,0.6021,0.6166,0.3318,40.43,55.47,-0.4795,32.78,7,37.84,F
STU-2026-0068,SUB-ENG,9,0.9582,1.0,0.8883,83.14,85.06,-0.0546,76.05,0,73.41,B
STU-2026-0069,SUB-ENG,9,0.8445,0.8705,0.8349,60.46,70.0,-0.07,62.6,1,55.34,D
STU-2026-0070,SUB-ENG,9,0.907,0.9082,0.8188,81.12,81.29,-0.0608,78.87,0,74.98,B
STU-2026-0071,SUB-ENG,9,0.8101,0.8073,0.7914,68.26,75.02,0.1066,47.09,1,64.32,C
STU-2026-0072,SUB-ENG,9,0.8976,0.9265,0.9499,72.5,70.65,-0.0492,87.79,0,66.12,C
STU-2026-0073,SUB-ENG,9,0.9867,0.9677,0.9066,69.55,77.21,0.0229,83.54,1,69.82,C
STU-2026-0074,SUB-ENG,9,0.9412,0.9849,0.9218,76.76,79.99,0.0043,94.07,0,77.87,B
STU-2026-0075,SUB-ENG,9,0.997,0.9952,0.9829,78.88,71.56,0.1639,84.66,0,74.43,B
STU-2026-0076,SUB-ENG,9,0.8143,0.8243,0.7717,76.88,77.41,-0.0262,47.03,2,71.87,B
STU-2026-0077,SUB-ENG,9,0.9042,0.9168,0.9132,76.57,74.12,-0.0608,85.09,1,72.22,B
STU-2026-0078,SUB-ENG,9,0.961,0.9774,0.9717,68.54,69.9,-0.0164,80.57,0,67.29,C
STU-2026-0079,SUB-ENG,9,0.8366,0.8474,0.6267,78.62,81.87,0.077,63.41,0,78.68,B
STU-2026-0080,SUB-ENG,9,0.8803,0.8862,1.0,89.08,89.93,0.0463,79.68,1,85.47,A
STU-2026-0081,SUB-ENG,9,0.9114,0.8761,0.9105,73.81,70.06,-0.0058,81.17,0,67.12,C
STU-2026-0082,SUB-ENG,9,0.9169,0.917,0.8531,62.42,63.33,0.0373,81.92,0,57.84,D
STU-2026-0083,SUB-ENG,9,0.9265,0.9299,0.8013,82.53,81.15,0.0529,78.78,0,80.05,A
STU-2026-0084,SUB-ENG,9,0.9161,0.9495,0.9703,78.29,77.78,-0.0279,90.24,0,76.01,B
STU-2026-0085,SUB-ENG,9,0.9782,1.0,0.9189,82.04,87.84,0.0302,77.4,0,76.8,B
STU-2026-0086,SUB-ENG,9,0.8189,0.8964,0.8982,66.9,66.02,0.0075,67.12,2,64.4,C
STU-2026-0087,SUB-ENG,9,0.8707,0.8739,0.9282,87.59,91.54,0.017,89.54,0,84.51,A
STU-2026-0088,SUB-ENG,9,0.9066,0.9169,0.8556,52.61,52.94,0.171,61.6,1,51.77,D
STU-2026-0089,SUB-ENG,9,0.9664,0.9747,0.9231,81.29,77.2,0.1195,93.05,0,75.35,B
STU-2026-0090,SUB-ENG,9,0.9358,0.99,0.8955,70.39,72.05,0.0295,86.07,0,65.98,C
STU-2026-0091,SUB-ENG,9,0.9052,0.8748,0.8787,76.51,73.3,-0.0187,67.03,1,74.6,B
STU-2026-0092,SUB-ENG,9,0.8212,0.8219,0.8515,71.1,64.77,-0.0009,52.21,0,64.66,C
STU-2026-0093,SUB-ENG,9,0.9296,0.9227,1.0,70.97,71.41,0.0332,74.25,0,67.19,C
STU-2026-0094,SUB-ENG,9,0.905,0.9652,0.9221,83.31,89.4,0.0169,81.76,0,82.06,A
STU-2026-0095,SUB-ENG,9,0.9222,0.8822,0.7598,69.63,64.59,-0.0387,62.61,0,60.85,C
STU-2026-0096,SUB-ENG,9,0.8584,0.848,0.8652,75.7,75.62,-0.005,92.89,0,71.89,B
STU-2026-0097,SUB-ENG,9,0.6897,0.7078,0.3185,23.56,34.18,-0.2769,44.0,3,22.17,F
STU-2026-0098,SUB-ENG,9,0.9922,1.0,0.977,94.02,92.17,0.0828,78.65,0,86.17,A
STU-2026-0099,SUB-ENG,9,0.8936,0.9379,0.9263,97.74,99.0,0.1371,90.82,0,94.39,A
STU-2026-0100,SUB-ENG,9,0.9002,0.9227,0.775,65.83,58.98,-0.0122,63.1,2,65.46,C
STU-2026-0101,SUB-ENG,9,0.9255,0.9395,0.8695,83.62,81.95,0.1166,98.85,1,82.05,A
STU-2026-0102,SUB-ENG,9,0.9428,0.9541,0.8861,76.79,83.65,0.0861,93.52,0,77.14,B
STU-2026-0103,SUB-ENG,9,0.9966,1.0,0.9387,66.05,65.71,-0.025,99.0,1,63.76,C
STU-2026-0104,SUB-ENG,9,0.7813,0.8027,0.748,56.06,55.88,0.1058,62.3,1,58.24,D
STU-2026-0105,SUB-ENG,9,0.8886,0.8866,0.771,60.85,58.65,0.0115,58.13,1,56.36,D
STU-2026-0106,SUB-ENG,9,0.8135,0.8678,0.7467,62.47,59.06,0.0119,66.97,2,59.62,D
STU-2026-0107,SUB-ENG,9,0.8981,0.8865,0.7004,57.19,54.28,-0.0404,70.61,0,55.61,D
STU-2026-0108,SUB-ENG,9,0.9727,0.9491,0.9487,79.96,71.06,0.1193,92.02,1,78.13,B
STU-2026-0109,SUB-ENG,9,1.0,1.0,0.9521,92.26,92.64,0.022,79.2,1,89.28,A
STU-2026-0110,SUB-ENG,9,0.7027,0.7143,0.4766,37.14,50.62,-0.4359,25.69,4,31.92,F
STU-2026-0111,SUB-ENG,9,0.8297,0.8063,0.7029,65.53,66.44,0.0764,69.26,1,62.83,C
STU-2026-0112,SUB-ENG,9,0.879,0.9552,0.6821,76.63,75.13,0.0298,63.43,2,72.48,B
STU-2026-0113,SUB-ENG,9,0.9921,0.9823,0.8538,79.86,75.27,0.0373,84.1,1,71.86,B
STU-2026-0114,SUB-ENG,9,0.9671,0.9803,0.839,79.98,77.23,0.0793,75.33,0,77.9,B
STU-2026-0115,SUB-ENG,9,0.9301,0.9263,0.7719,74.92,75.07,0.0407,51.32,1,73.15,B
STU-2026-0116,SUB-ENG,9,0.9174,0.9122,0.9488,97.01,90.9,0.0625,91.76,0,94.14,A
STU-2026-0117,SUB-ENG,9,0.848,0.853,0.7993,82.9,82.47,0.0289,60.65,0,82.57,A
STU-2026-0118,SUB-ENG,9,0.9637,0.9606,0.9422,84.67,78.29,-0.0123,92.15,0,80.35,A
STU-2026-0119,SUB-ENG,9,0.8611,0.9151,0.9465,95.83,85.81,0.0553,74.32,0,91.41,A
STU-2026-0120,SUB-ENG,9,0.6745,0.727,0.5411,24.84,30.99,-0.3814,31.43,4,19.02,F
STU-2026-0121,SUB-ENG,9,0.9687,0.9684,0.9487,77.36,87.78,0.0574,81.58,1,75.45,B
STU-2026-0122,SUB-ENG,9,0.9799,0.9572,0.8852,86.49,84.94,-0.0588,87.61,1,82.61,A
STU-2026-0123,SUB-ENG,9,1.0,0.9855,0.977,68.32,72.48,-0.0007,79.36,1,61.19,C
STU-2026-0124,SUB-ENG,9,0.9243,0.9347,0.9914,90.84,97.14,-0.0452,90.14,0,85.01,A
STU-2026-0125,SUB-ENG,9,0.9508,0.9627,0.9571,67.42,71.37,0.05,81.94,1,67.66,C
STU-2026-0126,SUB-ENG,9,0.9558,0.9541,0.9052,84.22,80.05,0.0883,79.93,0,75.35,B
STU-2026-0127,SUB-ENG,9,0.9321,0.9289,0.8722,77.11,88.21,0.1315,84.89,1,73.4,B
STU-2026-0128,SUB-ENG,9,0.6805,0.7404,0.2793,37.13,52.52,-0.39,29.6,3,33.05,F
STU-2026-0129,SUB-ENG,9,0.955,0.9845,0.9458,88.63,85.22,0.1258,83.11,1,85.18,A
STU-2026-0130,SUB-ENG,9,0.8692,0.9007,0.7853,73.92,81.97,-0.0042,44.97,1,74.27,B
STU-2026-0131,SUB-ENG,9,0.9358,0.9358,0.9194,80.21,75.86,-0.0569,80.9,0,74.61,B
STU-2026-0132,SUB-ENG,9,0.9867,0.9679,0.854,77.88,78.33,0.1503,85.14,0,77.79,B
STU-2026-0133,SUB-ENG,9,0.9408,0.9449,0.8721,75.65,75.22,0.0803,77.12,0,73.93,B
STU-2026-0134,SUB-ENG,9,0.9404,0.9486,0.9406,87.54,87.69,0.0567,83.46,0,82.92,A
STU-2026-0135,SUB-ENG,9,0.9677,0.9433,0.9127,89.96,90.91,0.0247,75.16,0,84.58,A
STU-2026-0136,SUB-ENG,9,0.9295,0.9167,0.9059,85.13,85.49,0.0553,91.67,0,82.16,A
STU-2026-0137,SUB-ENG,9,0.8758,0.8608,0.768,65.04,66.73,0.0745,65.56,0,61.11,C
STU-2026-0138,SUB-ENG,9,0.9611,0.9264,0.9698,84.21,78.43,0.0506,81.89,0,81.57,A
STU-2026-0139,SUB-ENG,9,0.9458,0.9155,1.0,68.02,61.79,0.0941,66.64,0,62.04,C
STU-2026-0140,SUB-ENG,9,0.9817,0.9716,0.9525,71.29,70.23,0.0087,94.39,0,64.35,C
STU-2026-0141,SUB-ENG,9,0.9131,0.9602,0.9444,82.12,78.07,0.0934,74.21,0,77.31,B
STU-2026-0142,SUB-ENG,9,0.8714,0.8426,0.6935,65.37,65.54,0.0647,57.77,0,66.09,C
STU-2026-0143,SUB-ENG,9,0.9408,0.9314,0.9436,96.67,94.56,0.0714,85.59,0,90.23,A
STU-2026-0144,SUB-ENG,9,1.0,1.0,1.0,82.61,70.4,-0.0017,85.22,0,77.34,B
STU-2026-0145,SUB-ENG,9,0.9654,0.9504,0.8588,82.16,79.78,0.0208,84.42,0,79.95,B
STU-2026-0146,SUB-ENG,9,0.6074,0.6307,0.4099,56.99,74.18,-0.2984,15.49,4,58.56,D
STU-2026-0147,SUB-ENG,9,0.9618,0.9807,0.8735,83.14,83.33,-0.0555,83.48,1,77.26,B
STU-2026-0148,SUB-ENG,9,0.9701,0.9704,0.9944,84.03,80.65,0.0789,87.04,0,79.99,B
STU-2026-0149,SUB-ENG,9,0.9473,0.923,0.9504,72.18,70.92,0.1182,88.23,0,70.32,B
STU-2026-0150,SUB-ENG,9,0.9468,1.0,0.9341,72.31,81.6,0.1274,65.38,0,68.8,C
STU-2026-0151,SUB-ENG,9,0.9353,0.8985,0.8659,69.28,76.28,-0.1245,87.16,0,64.9,C
STU-2026-0152,SUB-ENG,9,0.9434,0.9266,0.9597,72.26,73.72,0.0763,79.88,0,68.96,C
STU-2026-0153,SUB-ENG,9,0.8288,0.8598,0.7206,66.99,69.21,-0.0085,65.48,0,65.75,C
STU-2026-0154,SUB-ENG,9,0.931,0.9179,0.886,76.5,74.59,0.0416,81.96,0,69.25,C
STU-2026-0155,SUB-ENG,9,0.9599,0.9667,0.9265,86.58,85.1,-0.0216,87.83,0,81.08,A
STU-2026-0156,SUB-ENG,9,0.8562,0.8645,0.6462,64.43,60.36,-0.0845,57.31,0,59.27,D
STU-2026-0157,SUB-ENG,9,0.9366,0.8516,0.767,68.86,69.98,0.0064,66.14,1,66.36,C
STU-2026-0158,SUB-ENG,9,0.9545,0.9975,0.8952,86.54,81.95,0.0898,76.73,0,82.52,A
STU-2026-0159,SUB-ENG,9,0.9739,0.9574,0.8783,82.06,81.65,-0.0068,80.71,0,78.27,B
STU-2026-0160,SUB-ENG,9,0.8049,0.801,0.7501,54.6,54.86,-0.0289,67.25,0,55.17,D
STU-2026-0161,SUB-ENG,9,0.925,0.9551,0.8969,79.4,80.09,0.0701,84.52,0,78.83,B
STU-2026-0162,SUB-ENG,9,0.9516,0.9471,0.9691,77.27,73.63,-0.0148,79.54,0,72.48,B
STU-2026-0163,SUB-ENG,9,0.9339,0.9594,0.9107,80.73,75.52,-0.0363,76.36,0,77.14,B
STU-2026-0164,SUB-ENG,9,0.9813,0.9971,0.8589,79.59,74.11,-0.0303,92.97,0,72.33,B
STU-2026-0165,SUB-ENG,9,0.7889,0.8327,0.5191,63.07,71.46,-0.0016,82.91,0,62.22,C
STU-2026-0166,SUB-ENG,9,0.9134,0.8669,0.8031,73.52,72.34,0.0732,64.15,1,69.93,C
STU-2026-0167,SUB-ENG,9,0.9007,0.8967,0.9962,83.16,80.05,0.0475,86.05,0,76.26,B
STU-2026-0168,SUB-ENG,9,1.0,0.9949,0.8189,81.2,80.85,0.0091,76.54,0,77.06,B
STU-2026-0169,SUB-ENG,9,0.9679,0.977,0.9542,84.59,76.1,-0.0332,76.99,0,80.03,A
STU-2026-0170,SUB-ENG,9,1.0,0.9761,0.9291,69.79,74.71,0.0202,89.71,0,63.96,C
STU-2026-0171,SUB-ENG,9,0.9874,1.0,0.8878,80.39,84.0,0.1228,74.65,0,75.04,B
STU-2026-0172,SUB-ENG,9,0.945,0.9446,1.0,67.45,66.69,-0.0269,89.78,1,66.21,C
STU-2026-0173,SUB-ENG,9,0.9603,0.9805,0.8677,61.08,60.17,-0.0486,81.51,0,56.89,D
STU-2026-0174,SUB-ENG,9,1.0,1.0,0.9185,75.7,71.28,-0.0172,88.6,0,73.28,B
STU-2026-0175,SUB-ENG,9,0.9677,0.9565,0.9181,81.88,81.53,-0.0629,95.65,0,79.63,B
STU-2026-0176,SUB-ENG,9,1.0,0.9802,0.933,81.63,75.45,-0.0675,97.01,0,76.51,B
STU-2026-0177,SUB-ENG,9,0.9344,0.9323,1.0,64.37,73.9,-0.014,90.56,0,64.27,C
STU-2026-0178,SUB-ENG,9,1.0,0.9477,0.8798,70.84,76.86,0.0585,99.0,0,67.34,C
STU-2026-0179,SUB-ENG,9,0.9505,0.9959,0.9047,79.37,79.32,0.058,66.89,1,74.71,B
STU-2026-0180,SUB-ENG,9,0.9605,0.9375,0.9142,58.22,59.78,-0.0145,93.98,0,56.13,D
STU-2026-0181,SUB-ENG,9,0.9572,0.9589,0.9277,80.62,79.41,0.0697,99.0,0,77.6,B
STU-2026-0182,SUB-ENG,9,0.9282,0.9355,0.9345,73.94,69.89,-0.0175,85.35,0,67.62,C
STU-2026-0183,SUB-ENG,9,0.9203,0.9382,0.9874,77.88,75.56,0.0863,79.91,0,72.71,B
STU-2026-0184,SUB-ENG,9,0.9675,0.9958,0.927,79.18,79.31,0.0321,77.4,1,76.44,B
STU-2026-0185,SUB-ENG,9,0.8747,0.8284,0.7122,61.27,62.61,0.114,67.13,0,56.69,D
STU-2026-0186,SUB-ENG,9,0.6396,0.6658,0.4214,37.61,56.43,-0.589,32.44,5,33.8,F
STU-2026-0187,SUB-ENG,9,0.9842,0.9476,0.9138,75.15,79.14,0.0632,75.92,0,74.65,B
STU-2026-0188,SUB-ENG,9,0.8851,0.8579,0.8061,77.29,70.21,-0.012,45.16,2,73.15,B
STU-2026-0189,SUB-ENG,9,0.9373,0.9776,0.8354,88.14,78.71,0.0332,80.99,0,86.15,A
STU-2026-0190,SUB-ENG,9,0.9838,0.9604,0.9489,74.74,71.11,-0.0351,85.49,0,71.52,B
STU-2026-0191,SUB-ENG,9,0.9963,0.9882,0.9884,72.09,71.92,0.0488,77.35,0,68.63,C
STU-2026-0192,SUB-ENG,9,0.9637,0.9925,0.9272,84.53,92.77,-0.012,88.27,0,80.55,A
STU-2026-0193,SUB-ENG,9,0.9719,0.9896,0.9193,70.31,68.23,0.1368,91.25,0,65.57,C
STU-2026-0194,SUB-ENG,9,0.9659,0.953,0.9504,72.47,75.83,0.0803,92.28,0,70.49,B
STU-2026-0195,SUB-ENG,9,0.9563,0.9318,0.9381,99.0,87.41,0.0902,91.3,0,97.04,A
STU-2026-0196,SUB-ENG,9,0.887,0.8399,0.6465,65.91,62.09,0.0642,65.26,2,62.68,C
STU-2026-0197,SUB-ENG,9,0.9281,0.9716,0.8955,78.18,80.6,0.1294,80.1,0,75.73,B
STU-2026-0198,SUB-ENG,9,1.0,0.9775,0.9541,86.34,83.41,-0.1276,78.38,0,82.5,A
STU-2026-0199,SUB-ENG,10,0.9876,1.0,0.8399,76.26,76.27,-0.0001,80.78,0,72.59,B
STU-2026-0200,SUB-ENG,10,0.9446,0.9163,0.9908,86.73,88.33,0.1063,75.15,1,84.06,A
STU-2026-0201,SUB-ENG,10,0.9695,0.9521,1.0,87.88,93.48,0.0388,85.52,0,82.32,A
STU-2026-0202,SUB-ENG,10,0.9769,0.9674,0.9279,77.4,76.22,0.0889,86.09,0,73.25,B
STU-2026-0203,SUB-ENG,10,0.8846,0.9529,0.9317,83.65,86.66,0.0515,81.75,1,78.55,B
STU-2026-0204,SUB-ENG,10,0.9483,0.9744,0.943,76.43,79.45,0.0546,87.73,1,73.92,B
STU-2026-0205,SUB-ENG,10,0.9084,0.9456,0.9325,72.25,74.27,0.0427,92.6,0,66.65,C
STU-2026-0206,SUB-ENG,10,0.8985,0.857,0.6178,59.74,52.91,0.0288,63.05,1,56.41,D
STU-2026-0207,SUB-ENG,10,0.9096,0.917,0.8758,76.44,71.2,0.0879,99.0,0,78.54,B
STU-2026-0208,SUB-ENG,10,0.9114,0.9702,0.8323,82.25,85.62,-0.0158,76.47,0,74.72,B
STU-2026-0209,SUB-ENG,10,0.8673,0.946,0.9716,80.68,72.64,0.1168,80.48,0,71.68,B
STU-2026-0210,SUB-ENG,10,0.5533,0.5924,0.4908,42.16,51.74,-0.3472,16.12,1,37.91,F
STU-2026-0211,SUB-ENG,10,0.9229,0.9135,0.9664,76.67,78.29,-0.0033,79.78,0,72.81,B
