studentId,performance_trend,attendance_anomaly_score,mood_avg_7d,mood_avg_30d,mood_low_count_14d,wellbeing_signal_count,homework_completion_drop,engagement_drop,behavior_concerns_30d,safety_reports_submitted,riskScore,riskCategory,isAtRisk
STU-2026-0576,0.0325,0.0658,4.06,3.85,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0577,0.0392,-0.1328,3.92,3.93,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0578,-0.0187,0.5539,3.79,4.01,1,0,0.0,0.0,0,0,0.0284,low,0
STU-2026-0579,-0.1313,-1.0909,3.07,2.8,4,3,0.1512,0.2207,0,0,0.5177,medium,0
STU-2026-0580,0.0827,0.0359,4.2,4.18,1,2,0.0,0.0,0,0,0.0216,low,0
STU-2026-0581,-0.0309,0.15,4.69,4.45,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0582,-0.301,-1.721,3.11,2.97,6,1,0.2372,0.3476,3,2,0.8726,high,1
STU-2026-0583,-0.0125,-0.0403,4.3,4.37,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0584,-0.0924,0.4799,4.26,4.5,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0585,0.1299,0.3986,4.4,4.4,2,0,0.0,0.0,1,0,0.0219,low,0
STU-2026-0586,-0.1924,-0.8269,3.1,3.14,4,2,0.1373,0.1818,0,0,0.5778,medium,0
STU-2026-0587,0.0119,0.1025,3.99,3.94,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0588,-0.3574,-2.1193,1.0,1.19,10,3,0.3389,0.3172,3,1,0.9764,high,1
STU-2026-0589,-0.0054,0.007,3.72,3.71,2,0,0.0,0.0,0,1,0.02,low,0
STU-2026-0590,-0.5374,-2.3849,1.13,1.67,14,2,0.1834,0.3684,2,0,0.98,high,1
STU-2026-0591,0.0,0.4081,4.54,4.55,0,1,0.0,0.0,0,0,0.0208,low,0
STU-2026-0592,-0.0378,-0.0117,4.5,4.59,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0593,0.0099,-0.1038,4.75,4.53,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0594,0.0514,0.4048,4.35,4.17,1,1,0.0,0.0,0,0,0.0227,low,0
STU-2026-0595,-0.1569,-0.6389,3.21,3.97,3,1,0.1259,0.2298,0,0,0.5098,medium,0
STU-2026-0596,0.0164,0.3981,4.03,4.03,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0597,-0.0025,0.4569,4.42,4.55,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0598,0.0107,0.2919,4.62,4.25,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0599,-0.3746,-2.0991,1.69,1.94,6,3,0.3086,0.3574,2,0,0.8615,high,1
STU-2026-0600,-0.1694,-0.9931,2.61,2.82,3,1,0.168,0.1587,0,1,0.5262,medium,0
STU-2026-0001,0.0626,-0.009,3.99,4.22,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0002,-0.0583,0.2698,4.26,3.98,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0003,0.0145,-0.0347,4.25,4.16,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0004,-0.4845,-1.8301,2.15,1.31,5,4,0.2401,0.3715,2,0,0.8587,high,1
STU-2026-0005,-0.0292,0.3805,3.31,3.54,1,1,0.0,0.0,0,0,0.0411,low,0
STU-2026-0006,-0.0374,0.3146,4.11,4.06,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0007,0.0096,0.2809,4.17,3.98,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0008,-0.426,-1.7891,2.16,2.87,7,4,0.3179,0.3813,2,1,0.9188,high,1
STU-2026-0009,-0.2494,-1.1213,3.39,3.67,3,1,0.174,0.2582,0,0,0.5626,medium,0
STU-2026-0010,-0.1213,-0.8045,3.26,3.17,2,1,0.1727,0.1586,0,0,0.5167,medium,0
STU-2026-0011,0.0359,-0.0217,4.8,4.74,0,0,0.0,0.0,0,0,0.0445,low,0
STU-2026-0012,-0.1521,0.4208,3.3,3.85,0,0,0.0,0.0,0,0,0.0346,low,0
STU-2026-0013,-0.0114,0.0488,4.54,4.18,1,0,0.0,0.0,0,0,0.025,low,0
STU-2026-0014,-0.1017,-0.8089,2.87,2.52,0,3,0.1454,0.1683,0,0,0.4636,medium,0
STU-2026-0015,0.0612,0.591,3.93,4.04,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0016,-0.1508,-0.7437,2.6,2.62,3,2,0.1458,0.1507,0,0,0.5043,medium,0
STU-2026-0017,0.0699,0.2311,3.9,4.14,1,0,0.0,0.0,0,0,0.0364,low,0
STU-2026-0018,0.0683,-0.0433,4.5,4.5,1,0,0.0,0.0,0,0,0.0201,low,0
STU-2026-0019,-0.2455,-0.6214,3.1,3.46,4,1,0.1364,0.1959,1,0,0.5877,medium,0
STU-2026-0020,-0.002,0.3664,3.85,3.78,1,0,0.0,0.0,1,0,0.0325,low,0
STU-2026-0021,-0.3984,-1.7933,1.46,1.75,2,5,0.3048,0.4102,2,2,0.848,high,1
STU-2026-0022,0.0635,-0.4296,3.64,3.87,1,2,0.0,0.0,0,0,0.0335,low,0
STU-2026-0023,-0.0765,-0.0165,4.44,4.16,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0024,0.0189,0.2529,3.94,3.86,0,0,0.0,0.0,0,0,0.0271,low,0
STU-2026-0025,0.0057,0.4161,4.06,4.02,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0026,-0.0462,-0.1286,4.15,4.35,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0027,0.0462,0.1475,3.23,3.86,1,1,0.0,0.0,0,0,0.024,low,0
STU-2026-0028,0.0206,0.0014,4.02,4.22,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0029,0.0533,-0.0144,4.07,4.42,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0030,0.0489,0.565,4.27,4.85,0,1,0.0,0.0,1,0,0.02,low,0
STU-2026-0031,-0.0618,-0.0849,4.53,4.64,1,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0032,-0.025,0.1816,3.78,4.16,0,0,0.0,0.0,0,0,0.0377,low,0
STU-2026-0033,0.0091,0.2842,4.41,4.98,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0034,0.0187,-0.3736,4.7,4.99,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0035,-0.035,-0.3857,3.78,4.19,1,1,0.0,0.0,0,0,0.0416,low,0
STU-2026-0036,0.018,-0.0408,4.12,4.24,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0037,-0.0741,-0.4059,2.18,3.03,3,1,0.1135,0.2348,2,0,0.5223,medium,0
STU-2026-0038,0.0502,0.6413,5.0,5.0,1,0,0.0,0.0,1,0,0.034,low,0
STU-2026-0039,-0.1863,-0.7584,3.12,3.65,2,4,0.1876,0.1909,1,0,0.544,medium,0
STU-2026-0040,-0.4783,-2.2524,2.34,2.43,8,4,0.3973,0.3397,2,2,0.8895,high,1
STU-2026-0041,-0.0573,0.8343,4.56,4.86,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0042,-0.0275,-0.1233,4.34,4.17,3,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0043,-0.0409,0.3434,4.04,3.67,0,1,0.0,0.0,0,0,0.0515,low,0
STU-2026-0044,-0.3383,-1.9049,1.37,2.0,10,5,0.3193,0.32,1,0,0.9238,high,1
STU-2026-0045,-0.1357,-0.978,2.72,2.8,4,0,0.196,0.2128,0,0,0.6074,medium,0
STU-2026-0046,0.0807,0.0554,4.15,4.27,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0047,0.106,0.3144,3.47,3.49,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0048,-0.0555,-0.2349,4.28,4.26,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0049,-0.0352,0.3149,3.57,3.82,0,0,0.0,0.0,0,0,0.0235,low,0
STU-2026-0050,0.0411,0.5328,3.74,4.17,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0051,-0.0441,0.3797,4.57,4.39,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0052,0.0375,0.5261,4.42,4.59,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0053,0.0306,0.3911,4.18,4.08,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0054,-0.5153,-2.2363,1.35,1.75,11,7,0.1945,0.3315,1,1,0.8907,high,1
STU-2026-0055,0.0202,0.2131,3.71,4.1,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0056,-0.0364,0.058,4.13,4.0,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0057,0.0137,0.0459,3.9,4.17,2,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0058,0.0266,-0.0214,4.57,4.2,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0059,-0.1038,-0.2371,2.93,2.94,4,1,0.1696,0.1477,1,0,0.5277,medium,0
STU-2026-0060,0.0498,0.0817,3.22,3.74,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0061,-0.0003,0.4029,4.15,4.31,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0062,0.0594,0.2426,4.1,4.23,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0063,0.0528,0.1234,3.26,3.5,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0064,-0.0323,0.0464,4.55,4.65,1,0,0.0,0.0,1,0,0.0471,low,0
STU-2026-0065,-0.2019,-0.5798,1.86,2.37,1,1,0.2009,0.2759,2,0,0.5241,medium,0
STU-2026-0066,-0.0966,-0.4304,2.78,3.03,1,1,0.17,0.1916,1,1,0.4653,medium,0
STU-2026-0067,-0.5099,-2.5001,1.5,1.37,5,1,0.4065,0.3891,2,0,0.8892,high,1
STU-2026-0068,0.0163,0.1785,3.9,4.59,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0069,-0.1136,-0.6298,3.24,3.33,2,1,0.1378,0.1839,0,0,0.5342,medium,0
STU-2026-0070,-0.0537,0.5371,3.53,4.04,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0071,-0.1498,-1.0349,3.25,3.57,1,1,0.1817,0.2086,0,0,0.5497,medium,0
STU-2026-0072,-0.0273,0.5574,5.0,5.0,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0073,0.0483,0.4264,4.46,4.44,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0074,-0.0171,-0.1974,3.94,3.78,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0075,-0.0029,0.4128,3.24,3.31,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0076,-0.1878,-0.9324,3.43,3.73,1,2,0.1936,0.1414,0,0,0.5291,medium,0
STU-2026-0077,-0.0556,0.5575,3.8,4.1,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0078,0.0009,0.5534,3.69,4.2,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0079,-0.1577,-0.5596,3.54,3.39,4,1,0.1407,0.2207,0,1,0.5507,medium,0
STU-2026-0080,0.0636,0.4132,4.17,3.97,0,0,0.0,0.0,0,0,0.076,low,0
STU-2026-0081,-0.0436,0.5996,4.85,4.64,0,0,0.0,0.0,0,0,0.0284,low,0
STU-2026-0082,0.0166,0.1123,4.56,4.66,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0083,0.0339,0.2939,3.91,3.71,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0084,0.0423,-0.0045,5.0,4.81,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0085,0.063,0.3392,4.53,4.48,0,0,0.0,0.0,0,0,0.0324,low,0
STU-2026-0086,-0.1537,-0.504,3.52,2.88,6,2,0.1868,0.2002,0,0,0.563,medium,0
STU-2026-0087,0.0542,0.2917,3.77,4.11,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0088,-0.1079,-0.7423,2.26,2.2,5,2,0.1429,0.1468,0,0,0.6158,medium,0
STU-2026-0089,0.071,0.2524,3.99,3.96,1,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0090,-0.0431,0.188,4.83,4.71,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0091,-0.0146,0.2872,4.99,4.26,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0092,-0.1353,-0.4859,2.22,2.6,3,2,0.1779,0.1644,1,0,0.5069,medium,0
STU-2026-0093,-0.02,0.334,4.17,3.86,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0094,0.0441,0.3714,4.62,4.83,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0095,-0.0558,-0.5559,3.1,2.92,6,1,0.165,0.1645,0,0,0.5237,medium,0
STU-2026-0096,0.0329,-0.0077,3.82,3.84,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0097,-0.4466,-2.1239,1.62,1.6,6,5,0.3611,0.375,2,0,0.9565,high,1
STU-2026-0098,-0.0407,0.3929,4.64,4.24,1,0,0.0,0.0,0,1,0.02,low,0
STU-2026-0099,0.0372,0.1886,3.91,3.82,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0100,-0.2358,-1.1164,3.43,3.06,2,2,0.1619,0.1987,0,0,0.5524,medium,0
STU-2026-0101,0.0821,-0.0434,4.56,4.07,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0102,0.0008,0.1505,4.54,4.04,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0103,0.0378,0.3554,4.36,4.29,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0104,-0.1432,-0.7505,2.29,2.79,7,2,0.1962,0.2359,0,0,0.5756,medium,0
STU-2026-0105,-0.2407,-0.7895,3.88,3.63,2,1,0.1194,0.2069,0,0,0.5179,medium,0
STU-2026-0106,-0.1296,-0.4319,2.75,2.92,1,0,0.1554,0.2001,0,0,0.4945,medium,0
STU-2026-0107,-0.1735,-0.8946,2.66,3.18,4,2,0.1791,0.1604,0,0,0.5933,medium,0
STU-2026-0108,0.0113,0.0496,4.11,4.35,0,0,0.0,0.0,0,0,0.0349,low,0
STU-2026-0109,0.0224,0.0752,4.18,3.81,0,0,0.0,0.0,0,0,0.0322,low,0
STU-2026-0110,-0.6057,-2.1964,1.38,1.7,10,3,0.2093,0.3192,2,0,0.9562,high,1
STU-2026-0111,-0.1875,-0.7483,2.84,2.83,5,0,0.2098,0.2286,0,0,0.5978,medium,0
STU-2026-0112,-0.1688,-0.9965,2.14,2.38,2,0,0.1361,0.1584,0,1,0.5565,medium,0
STU-2026-0113,0.0238,0.5827,4.8,4.4,0,0,0.0,0.0,0,0,0.0557,low,0
STU-2026-0114,0.053,0.2283,4.7,4.93,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0115,-0.1801,-0.5215,2.58,2.77,7,1,0.134,0.1509,1,1,0.5356,medium,0
STU-2026-0116,-0.0768,0.135,3.93,3.9,1,0,0.0,0.0,0,0,0.0573,low,0
STU-2026-0117,-0.1743,-0.8236,2.12,2.7,4,2,0.1499,0.164,1,0,0.5331,medium,0
STU-2026-0118,0.0523,0.2806,4.96,4.89,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0119,-0.0305,-0.0665,3.38,3.85,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0120,-0.4154,-1.569,1.72,1.73,9,5,0.3783,0.3271,3,1,0.9096,high,1
STU-2026-0121,0.0603,0.3068,4.62,4.48,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0122,0.0805,0.4337,4.22,3.61,1,1,0.0,0.0,0,0,0.0272,low,0
STU-2026-0123,0.0104,0.0062,4.29,4.11,1,1,0.0,0.0,0,0,0.0365,low,0
STU-2026-0124,0.0813,0.2818,4.63,4.75,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0125,0.0187,-0.0811,4.05,4.0,1,0,0.0,0.0,0,0,0.0365,low,0
STU-2026-0126,0.0406,0.1555,4.83,4.23,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0127,-0.0439,0.2123,3.59,4.03,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0128,-0.6297,-1.7558,1.79,1.63,9,8,0.2745,0.3397,3,1,0.9001,high,1
STU-2026-0129,0.0144,0.1121,4.49,4.38,0,0,0.0,0.0,0,0,0.0254,low,0
STU-2026-0130,-0.1123,-0.3416,3.37,3.49,3,1,0.1527,0.2187,1,0,0.5605,medium,0
STU-2026-0131,-0.016,0.3364,4.16,4.76,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0132,0.0385,0.2092,4.46,5.0,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0133,0.0459,0.0554,3.97,4.4,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0134,-0.0392,0.0839,5.0,5.0,0,0,0.0,0.0,0,1,0.02,low,0
STU-2026-0135,0.1032,0.2006,4.06,4.22,0,2,0.0,0.0,0,0,0.023,low,0
STU-2026-0136,-0.0116,0.2062,4.12,4.46,2,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0137,-0.0596,-0.8429,2.72,3.03,1,1,0.2239,0.2373,0,0,0.5506,medium,0
STU-2026-0138,0.0182,0.0522,4.48,4.49,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0139,-0.0675,0.1553,4.1,3.63,0,0,0.0,0.0,0,0,0.0219,low,0
STU-2026-0140,0.0058,0.2636,3.68,4.24,0,0,0.0,0.0,1,0,0.057,low,0
STU-2026-0141,0.0711,0.5973,3.52,3.21,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0142,-0.2246,-0.3625,3.23,3.74,1,3,0.165,0.2311,0,1,0.5594,medium,0
STU-2026-0143,0.0446,0.5303,4.04,3.73,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0144,0.1054,0.2728,3.75,3.9,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0145,0.1178,0.2126,4.51,4.13,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0146,-0.5326,-2.2731,1.62,1.12,6,7,0.2221,0.2765,1,0,0.9226,high,1
STU-2026-0147,-0.0271,0.0797,3.84,3.37,2,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0148,-0.014,0.2274,4.42,4.28,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0149,0.0362,0.2859,4.66,5.0,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0150,0.0512,0.3482,4.42,4.03,0,0,0.0,0.0,0,0,0.028,low,0
STU-2026-0151,-0.0372,0.1463,3.84,3.93,1,1,0.0,0.0,0,0,0.0628,low,0
STU-2026-0152,0.0417,-0.0944,3.94,3.86,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0153,-0.1322,-0.7085,2.85,3.09,3,1,0.1739,0.2193,0,0,0.5178,medium,0
STU-2026-0154,0.0753,0.3218,4.41,4.19,3,0,0.0,0.0,0,0,0.045,low,0
STU-2026-0155,0.061,0.076,3.42,4.01,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0156,-0.206,-0.9679,3.24,2.76,3,0,0.2111,0.1888,0,0,0.5406,medium,0
STU-2026-0157,-0.1504,-0.7669,3.38,3.26,0,2,0.127,0.1877,1,0,0.49,medium,0
STU-2026-0158,0.0004,0.0982,4.02,4.24,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0159,0.027,0.0521,3.5,4.02,0,0,0.0,0.0,0,0,0.0254,low,0
STU-2026-0160,-0.0694,-0.3456,3.32,2.98,2,2,0.1682,0.1907,1,1,0.5199,medium,0
STU-2026-0161,0.0049,0.1142,4.88,4.55,2,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0162,0.106,0.0814,4.1,4.33,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0163,-0.0078,0.187,4.49,4.77,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0164,0.0105,0.9743,4.03,4.28,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0165,-0.1103,-0.7941,3.04,3.11,1,4,0.2157,0.2313,1,0,0.5223,medium,0
STU-2026-0166,-0.2084,-0.4952,3.26,2.94,4,1,0.181,0.2154,0,0,0.5339,medium,0
STU-2026-0167,0.048,-0.2886,5.0,4.88,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0168,0.0259,-0.0078,3.67,3.98,1,0,0.0,0.0,0,0,0.0526,low,0
STU-2026-0169,0.041,0.2472,3.89,4.35,0,1,0.0,0.0,0,0,0.0207,low,0
STU-2026-0170,-0.049,0.2662,4.4,4.41,1,0,0.0,0.0,0,0,0.0281,low,0
STU-2026-0171,0.057,-0.2009,3.98,3.65,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0172,0.0482,0.2147,3.39,3.92,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0173,0.0948,0.2501,4.13,4.53,0,2,0.0,0.0,0,0,0.02,low,0
STU-2026-0174,-0.0204,-0.0373,4.84,4.73,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0175,0.0339,0.3415,4.78,4.9,0,2,0.0,0.0,0,0,0.02,low,0
STU-2026-0176,0.0581,-0.2507,3.86,3.85,2,0,0.0,0.0,0,0,0.0762,low,0
STU-2026-0177,0.0005,-0.2503,3.53,3.55,0,0,0.0,0.0,0,0,0.0377,low,0
STU-2026-0178,-0.0129,-0.258,4.88,4.12,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0179,-0.0317,-0.0867,4.71,4.87,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0180,0.0799,0.2389,4.79,4.19,0,1,0.0,0.0,0,0,0.0475,low,0
STU-2026-0181,-0.0303,-0.0162,3.18,3.24,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0182,-0.1113,0.3588,3.99,3.53,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0183,0.0617,0.0829,3.35,3.35,0,0,0.0,0.0,0,0,0.0298,low,0
STU-2026-0184,0.08,0.3788,4.0,3.66,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0185,-0.1394,-0.9889,2.87,2.86,0,3,0.1422,0.1869,0,0,0.5446,medium,0
STU-2026-0186,-0.4814,-2.2066,2.4,2.61,9,6,0.1653,0.4053,3,1,0.9643,high,1
STU-2026-0187,-0.0139,0.3115,4.6,4.61,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0188,-0.1778,-1.028,2.66,2.8,1,2,0.1011,0.1983,1,0,0.5718,medium,0
STU-2026-0189,0.0023,-0.077,3.81,4.44,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0190,-0.0367,0.0669,4.45,3.87,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0191,0.0432,0.4817,3.6,4.0,1,0,0.0,0.0,0,0,0.0334,low,0
STU-2026-0192,0.0384,0.072,4.1,4.1,0,0,0.0,0.0,0,0,0.0235,low,0
STU-2026-0193,0.0125,0.2547,4.32,4.08,0,0,0.0,0.0,0,0,0.0431,low,0
STU-2026-0194,0.0491,0.0287,3.71,4.19,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0195,0.106,0.128,5.0,5.0,0,0,0.0,0.0,0,0,0.0388,low,0
STU-2026-0196,-0.1797,-0.8982,3.32,3.66,3,1,0.1366,0.245,0,1,0.5767,medium,0
STU-2026-0197,-0.081,0.1134,3.89,4.2,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0198,0.0457,-0.0238,4.08,3.72,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0199,0.0968,0.4943,4.68,4.15,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0200,0.0057,-0.1546,5.0,4.74,0,1,0.0,0.0,0,0,0.0221,low,0
STU-2026-0201,-0.0208,0.5649,4.06,4.06,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0202,0.051,0.5063,3.91,4.18,1,0,0.0,0.0,0,0,0.0209,low,0
STU-2026-0203,-0.0087,0.0487,4.51,3.95,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0204,0.0147,-0.0613,4.41,4.36,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0205,0.0451,0.0515,4.24,4.62,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0206,-0.2184,-1.0281,3.42,3.22,2,1,0.154,0.2422,2,0,0.5791,medium,0
STU-2026-0207,-0.0747,0.2273,4.26,3.88,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0208,0.0744,0.0582,4.72,4.81,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0209,-0.0039,0.2152,3.51,3.92,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0210,-0.3912,-2.4337,2.16,2.33,10,3,0.3951,0.337,3,0,0.98,high,1
STU-2026-0211,-0.0534,0.3214,4.77,5.0,1,0,0.0,0.0,0,0,0.0434,low,0
STU-2026-0212,0.0735,0.5974,3.87,4.5,0,0,0.0,0.0,0,0,0.0493,low,0
STU-2026-0213,-0.1528,-0.7146,2.2,2.8,1,2,0.188,0.2599,0,0,0.4626,medium,0
STU-2026-0214,0.1403,0.1215,4.51,4.32,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0215,-0.0078,-0.0331,4.07,3.68,0,1,0.0,0.0,0,0,0.0319,low,0
STU-2026-0216,-0.0547,0.208,4.1,4.47,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0217,0.0219,0.2343,4.2,4.37,1,0,0.0,0.0,0,1,0.0749,low,0
STU-2026-0218,0.077,0.2791,4.12,4.16,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0219,0.0772,0.5585,4.38,4.01,0,1,0.0,0.0,0,1,0.02,low,0
STU-2026-0220,0.0042,0.1038,3.8,4.59,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0221,-0.4395,-1.7882,1.62,1.56,14,4,0.2501,0.3406,3,0,0.9112,high,1
STU-2026-0222,0.0402,0.6041,3.81,3.92,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0223,-0.2404,-0.7645,3.14,2.85,5,0,0.1908,0.168,1,0,0.5842,medium,0
STU-2026-0224,-0.1343,-0.7166,2.46,3.24,3,3,0.1515,0.2212,0,0,0.5254,medium,0
STU-2026-0225,0.075,0.1632,4.32,4.81,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0226,-0.0182,-0.2678,4.92,4.73,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0227,0.015,0.2718,4.19,4.11,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0228,-0.0007,0.0756,4.21,3.98,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0229,0.0605,0.1262,4.71,4.99,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0230,-0.3915,-2.4019,1.26,1.28,14,5,0.2674,0.3708,2,2,0.98,high,1
STU-2026-0231,-0.1221,-0.9374,2.52,2.84,0,0,0.2365,0.1768,0,1,0.5431,medium,0
STU-2026-0232,-0.0767,0.0931,4.15,3.89,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0233,0.0404,0.206,4.65,4.97,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0234,-0.0717,-0.9049,2.44,3.0,2,2,0.1256,0.2061,1,0,0.5045,medium,0
STU-2026-0235,-0.0096,0.48,4.15,4.47,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0236,0.0692,0.1645,4.2,3.9,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0237,0.0789,-0.2976,4.43,4.23,0,0,0.0,0.0,0,0,0.02,low,0
